ID_Order,ID_Customer,ID_Item,DateTime_CartFinalize,Amount_Gross_Order,city_name_fa,Quantity_item
13059420,1014395,992410,2018-05-22 01:35:23.000,267000.0,زاهدان,1.0
3557695,2843601,44449,2016-03-05 09:12:37.000,550459.0,تهران,1.0
22448864,929534,85604,2018-09-10 23:09:20.000,1091743.0,رشت,1.0
6515000,4799424,154942,2017-02-25 21:03:55.000,100000.0,مشهد,2.0
22717018,584960,963673,2018-09-22 04:45:44.000,260000.0,تهران,1.0
13612152,6255835,762072,2018-06-21 01:10:00.000,1190000.0,اسلامشهر,1.0
10790121,1471679,67588,2018-01-24 00:20:27.000,114679.0,تهران,1.0
2352143,955239,51918,2015-07-27 12:08:47.000,3945780.0,تهران,1.0
21994795,6861002,1273302,2018-08-26 22:05:54.000,265000.0,تهران,1.0
7581323,1019859,33464,2017-06-16 23:36:23.000,321101.0,تهران,1.0
4959148,2995215,41566,2016-09-13 09:33:23.000,3541284.0,تهران,1.0
5741781,754764,42563,2016-12-19 01:54:33.000,104303.0,تهران,1.0
12405724,3053981,858254,2018-04-16 15:24:54.000,550000.0,تهران,1.0
13462914,3341504,951266,2018-06-13 01:12:54.000,57000.0,خسروشاه,1.0
11922557,2959467,450943,2018-03-16 17:59:15.000,238532.0,کرج,1.0
10309240,555013,585805,2017-12-26 09:46:01.000,1950000.0,تهران,1.0
24663258,3163357,1170610,2018-12-05 00:41:34.000,190000.0,مینودشت,1.0
4939627,708960,164270,2016-09-10 15:14:03.000,60000.0,همدان,1.0
7535513,895485,187855,2017-06-12 01:55:39.000,174312.0,تهران,1.0
4378718,3367885,124129,2016-07-03 12:35:09.000,174312.0,اصفهان,1.0
1760372,528047,32879,2015-02-19 00:11:44.000,159926.0,تهران,1.0
23470608,6086042,1681551,2018-10-22 10:05:30.000,504587.0,تهران,2.0
5174812,1157410,217257,2016-10-09 08:58:40.000,366972.0,تهران,1.0
6974053,739815,261061,2017-04-09 17:20:47.000,155963.0,زنجان,1.0
1856051,1232177,45121,2015-03-11 10:51:47.000,791481.0,تهران,1.0
24146681,4929341,1055759,2018-11-18 12:04:15.000,88500.0,ایلام,1.0
12365872,2485981,499847,2018-04-14 07:33:14.000,62000.0,تهران,1.0
22230365,579638,1244120,2018-09-03 16:44:25.000,26940000.0,تبریز,1.0
10883102,6416762,424612,2018-01-29 15:44:44.000,240000.0,تهران,1.0
11376932,5246907,579240,2018-02-24 20:05:06.000,200000.0,رامسر,1.0
21862868,6785349,952947,2018-08-21 18:13:48.000,750000.0,کرج,1.0
5925928,4387871,84422,2016-12-30 08:52:16.000,38349.0,تهران,2.0
12322418,5864748,444833,2018-04-11 00:40:11.000,48000.0,فردیس,2.0
7498488,5161118,295155,2017-06-07 11:31:58.000,250000.0,زاهدان,1.0
1617095,936389,7126,2015-01-01 12:22:15.000,1661852.0,شهریار,1.0
12434541,3878475,518555,2018-04-18 01:37:32.000,119266.0,مشهد,1.0
8337119,5501324,43065,2017-08-26 02:59:53.000,697248.0,اهواز,1.0
10594498,1377893,499696,2018-01-14 14:17:59.000,2470000.0,یزد,1.0
8982716,3975360,404263,2017-10-14 14:11:51.000,660550.0,تهران,1.0
10320802,5235188,584696,2017-12-27 00:41:34.000,450000.0,امیر کلا,1.0
4605274,567083,104306,2016-08-02 09:54:21.000,2184220.0,تهران,1.0
24001967,497427,1535134,2018-11-12 17:43:15.000,267000.0,تهران,1.0
20832730,4078902,578333,2018-07-17 09:33:40.000,295000.0,مشهد,1.0
12560508,7040786,789507,2018-04-24 09:45:17.000,99000.0,شیراز,1.0
4372553,3485099,69018,2016-07-02 21:16:25.000,358624.0,تهران,1.0
24073237,3802170,956055,2018-11-15 11:24:33.000,400000.0,تهران,1.0
24015680,3937208,423591,2018-11-13 08:37:56.000,13600000.0,مشهد,1.0
8972890,5589060,93388,2017-10-13 22:08:19.000,12385.0,ملایر,1.0
3531570,3393166,99167,2016-03-01 17:21:39.000,5678899.0,تهران,1.0
2485994,498422,10122,2015-08-26 23:35:48.000,1183486.0,اراک,1.0
13197247,7079850,927113,2018-05-28 21:40:35.000,5275229.0,قم,1.0
23059265,2425718,1598089,2018-10-04 14:24:42.000,1190000.0,تهران,1.0
1640520,832388,32106,2015-01-11 09:41:04.000,545926.0,تهران,1.0
11557234,2996431,343387,2018-03-03 23:36:28.000,1311927.0,تهران,1.0
5031415,1194178,12106,2016-09-21 20:14:54.000,449541.0,تهران,1.0
9636579,5108644,354380,2017-11-24 17:40:43.000,449541.0,تهران,1.0
4261591,1320078,161009,2016-06-18 23:38:33.000,59633.0,حاجی آباد,1.0
7213625,4628960,56872,2017-05-06 20:17:50.000,76000.0,ساری,1.0
22094177,7176867,1009610,2018-08-29 17:23:37.000,345000.0,تهران,1.0
5325878,3801102,135238,2016-10-28 21:46:46.000,206422.0,تهران,3.0
4980869,558220,6415,2016-09-15 17:47:20.000,129266.0,تهران,1.0
5338567,671138,210605,2016-10-30 10:07:45.000,73394.0,تهران,3.0
21402121,2966374,777308,2018-08-05 14:50:36.000,5280000.0,تهران,1.0
7482439,1467257,312283,2017-06-05 15:06:48.000,779817.0,نور,1.0
10580634,6135984,648908,2018-01-13 16:25:48.000,100000.0,تهران,1.0
3880247,2597354,125536,2016-04-23 11:55:46.000,77982.0,تهران,1.0
4487039,676463,131447,2016-07-17 22:26:05.000,5864037.0,تهران,1.0
21876211,3833998,953676,2018-08-22 06:37:47.000,198000.0,اهر,1.0
11501893,6650843,310084,2018-03-02 19:25:07.000,5366972.0,منجیل,1.0
5157748,743370,45565,2016-10-07 02:36:48.000,866055.0,تهران,1.0
9898945,735601,90578,2017-12-10 14:43:37.000,45872.0,رشت,1.0
13643847,5861541,1156168,2018-06-22 07:40:29.000,60000.0,اراک,1.0
12214508,1187194,702960,2018-04-05 11:45:59.000,1650000.0,قم,1.0
2421131,1266694,51388,2015-08-15 10:53:35.000,82569.0,تهران,1.0
13704808,3080951,973330,2018-06-25 18:14:33.000,95000.0,تهران,1.0
5632171,3826850,242926,2016-12-05 00:38:20.000,135954.0,تهران,4.0
13765088,659541,1091707,2018-06-29 03:02:06.000,150000.0,تهران,1.0
12427467,5415756,408902,2018-04-17 18:01:52.000,3302752.0,تهران,1.0
1940644,471595,22003,2015-04-07 12:31:35.000,3677064.0,تهران,1.0
3982498,2385502,89726,2016-05-09 11:55:08.000,1824771.0,تهران,1.0
5666136,553722,231297,2016-12-09 01:15:41.000,174312.0,اهواز,1.0
23065383,3107189,270250,2018-10-04 20:36:55.000,1532110.0,تهران,1.0
11789737,1388902,633174,2018-03-11 15:35:56.000,90000.0,شهریار,2.0
6296327,3178724,200520,2017-02-07 00:20:51.000,155963.0,تهران,1.0
12246428,4472647,276251,2018-04-07 15:05:41.000,152202.0,تهران,1.0
3835067,547707,77385,2016-04-17 19:38:51.000,110917.0,تهران,1.0
12029999,1311540,432641,2018-03-24 23:50:31.000,125688.0,تهران,2.0
12032590,3106461,816428,2018-03-25 09:45:19.000,913211.0,تهران,1.0
11094210,3630488,735778,2018-02-10 14:22:12.000,1842119.0,تهران,1.0
21428444,4738654,1352360,2018-08-06 14:42:44.000,787000.0,تهران,1.0
11926651,1177652,180323,2018-03-16 23:00:59.000,45872.0,زنجان,1.0
2317607,517233,40923,2015-07-17 16:34:55.000,68807.0,تهران,1.0
11848077,2756996,456957,2018-03-13 16:01:44.000,80734.0,تهران,1.0
7306627,1177460,187207,2017-05-17 13:15:44.000,64220.0,تهران,2.0
2725820,473375,81692,2015-10-17 20:17:13.000,68807.0,تهران,1.0
9676279,654200,189579,2017-11-25 09:24:53.000,397440.0,مشهد,2.0
22220161,1355103,1427136,2018-09-03 12:17:43.000,1180000.0,جم,1.0
11669891,1222962,764573,2018-03-07 00:57:16.000,145000.0,تنکابن,1.0
5189899,1250887,194333,2016-10-12 03:39:51.000,484394.0,تهران,1.0
8478265,4669934,405248,2017-09-07 23:31:28.000,1250000.0,تبریز,2.0
7869915,3479225,344391,2017-07-16 12:19:02.000,3532110.0,تهران,1.0
5728793,1318578,145505,2016-12-17 13:22:06.000,5300000.0,کرمانشاه,1.0
8237511,5470884,259818,2017-08-16 11:16:00.000,33945.0,تهران,1.0
23898796,3404932,1049372,2018-11-08 13:41:15.000,147000.0,شیراز,1.0
24423676,1371840,680499,2018-11-26 20:03:17.000,400000.0,تهران,1.0
4640261,555579,106252,2016-08-06 23:10:31.000,350275.0,تهران,1.0
5656537,757231,78987,2016-12-07 18:22:48.000,69633.0,شاهین شهر,1.0
6046012,1396711,113506,2017-01-12 01:30:23.000,45872.0,کرج,1.0
1283586,625117,19184,2014-06-28 21:52:44.000,1393333.0,تهران,1.0
4586262,2884016,168488,2016-07-31 00:25:04.000,137615.0,تهران,1.0
9049292,770185,294942,2017-10-18 15:26:04.000,100000.0,ساری,1.0
12897789,3083187,448705,2018-05-12 18:59:13.000,6690000.0,تهران,1.0
7879539,3177149,209463,2017-07-16 21:03:56.000,321101.0,قم,1.0
13220224,2771035,1022689,2018-05-29 23:36:46.000,2440000.0,اهر,1.0
7295235,655461,301089,2017-05-16 11:34:45.000,212661.0,تهران,1.0
9648090,4338516,172648,2017-11-24 20:21:29.000,241743.0,اهواز,1.0
3353559,581785,129681,2016-02-06 14:53:08.000,65872.0,تهران,1.0
8854682,2369756,245223,2017-10-05 10:42:46.000,74220.0,آمل,4.0
21752944,753769,1182975,2018-08-18 20:13:19.000,309900.0,سمنان,1.0
23813509,948209,84820,2018-11-04 16:29:36.000,110092.0,تهران,1.0
10677082,695665,640801,2018-01-19 20:42:49.000,210000.0,تهران,1.0
9760284,1164224,360187,2017-11-28 22:27:17.000,724771.0,تهران,1.0
11262361,6320907,580952,2018-02-18 23:08:07.000,400000.0,تهران,1.0
1822927,753756,1536,2015-03-04 21:27:00.000,698889.0,تهران,2.0
10391170,2812762,453186,2017-12-31 22:48:32.000,32110.0,تهران,1.0
9905060,1167120,158624,2017-12-11 00:25:41.000,155963.0,تهران,1.0
7970746,1286014,130904,2017-07-23 20:18:41.000,2152202.0,تهران,1.0
4681961,661074,132177,2016-08-10 12:54:30.000,302752.0,تهران,1.0
13553453,2982891,858724,2018-06-18 07:13:11.000,82569.0,کازرون,2.0
8976112,2855023,402235,2017-10-14 08:22:03.000,972752.0,سنندج,2.0
4179537,718605,85613,2016-06-06 21:39:02.000,165137.0,اصفهان,2.0
8153606,3512053,270385,2017-08-08 19:08:14.000,115522936.0,تهران,1.0
7571400,858824,353471,2017-06-15 17:14:34.000,390000.0,کرج,1.0
11192257,6527585,623470,2018-02-15 13:52:39.000,950000.0,یزد,1.0
8579865,5582145,397576,2017-09-15 21:46:25.000,910092.0,بیرجند,1.0
10604880,4605663,186495,2018-01-15 08:18:29.000,183486.0,تهران,1.0
3159857,734971,35381,2016-01-03 09:45:13.000,21550459.0,قم,1.0
24687281,6529897,1711808,2018-12-05 20:59:13.000,599000.0,کرج,1.0
4277999,3143105,7184,2016-06-21 05:59:14.000,385321.0,اندیمشک,1.0
5259851,859904,106613,2016-10-21 00:24:00.000,8330275.0,تهران,1.0
24598051,2861625,1071457,2018-12-02 22:59:53.000,170000.0,تهران,1.0
9252646,592831,369101,2017-10-31 15:17:15.000,6422.0,تهران,1.0
2175662,1028901,41193,2015-06-08 16:57:11.000,1091743.0,رفسنجان,1.0
7590585,3120228,237240,2017-06-17 19:58:48.000,7079725.0,ارومیه,1.0
2440940,652137,42124,2015-08-17 12:05:58.000,1183486.0,تهران,1.0
7522160,703700,133975,2017-06-10 15:48:36.000,344037.0,تهران,1.0
10532765,1003231,102942,2018-01-10 12:38:54.000,4720092.0,گنبدکاووس,1.0
23975116,3155482,480241,2018-11-11 17:23:21.000,140250.0,رامیان,1.0
7223401,4173358,170218,2017-05-07 21:58:32.000,137615.0,تهران,1.0
11375280,4215871,760764,2018-02-24 18:15:43.000,119266.0,اهواز,1.0
24529955,5455224,1695292,2018-11-30 22:36:09.000,650000.0,کرج,1.0
12001644,704310,59187,2018-03-22 01:00:11.000,229358.0,تهران,1.0
9030061,4248399,176139,2017-10-17 13:27:57.000,1146789.0,تهران,1.0
5276655,3319487,214320,2016-10-23 09:05:18.000,490000.0,کرمان,1.0
13564557,6771789,728244,2018-06-18 16:50:13.000,595000.0,همدان,1.0
4234236,2868236,171287,2016-06-14 18:55:21.000,908257.0,بروجرد,1.0
10680229,4670220,347087,2018-01-20 01:34:16.000,3690000.0,آمل,1.0
3171009,1172526,92752,2016-01-04 01:06:33.000,132110.0,قائن,1.0
9292285,5610909,438384,2017-11-03 12:22:35.000,100917.0,بروجرد,2.0
12714744,7093383,555162,2018-05-02 13:28:20.000,200000.0,تهران,1.0
3919348,1070043,99005,2016-04-29 15:48:18.000,13761.0,اهواز,2.0
1651508,1336779,35963,2015-01-13 11:30:51.000,2224815.0,تهران,1.0
8593114,2952094,404925,2017-09-16 19:43:57.000,3150000.0,بندر عباس,1.0
1431895,661480,11057,2014-09-28 17:09:27.000,481481.0,ارومیه,1.0
21826294,2494097,423955,2018-08-20 13:57:43.000,3400000.0,تهران,1.0
7793950,4318668,115717,2017-07-09 11:25:57.000,477706.0,تهران,1.0
5494960,3025438,140720,2016-11-18 00:52:09.000,525642.0,تهران,1.0
3464832,2991722,113520,2016-02-20 13:06:54.000,5522936.0,رفسنجان,1.0
3099528,481898,73429,2015-12-23 21:19:29.000,15596.0,تربت حیدریه,2.0
12044942,877568,436491,2018-03-25 23:24:16.000,110092.0,تهران,1.0
7753840,1066931,316428,2017-07-04 17:10:39.000,158000.0,تهران,1.0
9379317,828880,294942,2017-11-08 22:45:22.000,100000.0,تهران,1.0
22438181,4076844,987173,2018-09-10 15:37:21.000,1050000.0,تهران,1.0
6580336,1136045,289451,2017-03-03 10:12:24.000,1471101.0,مشهد,1.0
9348046,585786,499233,2017-11-06 15:14:56.000,530000.0,تهران,1.0
7344746,3094529,347061,2017-05-21 13:20:07.000,1642202.0,تهران,1.0
13819387,2783252,763653,2018-07-02 00:38:55.000,8257.0,کوهدشت,1.0
11839528,576587,762183,2018-03-13 11:42:57.000,4587.0,بندر انزلی,4.0
10926283,1320121,264120,2018-02-01 00:03:52.000,5220183.0,کرج,1.0
12714232,1152770,849416,2018-05-02 13:02:45.000,474312.0,دزفول,1.0
12726185,2943891,523806,2018-05-03 10:04:53.000,1341284.0,شاهین شهر,1.0
22036362,5985570,1325180,2018-08-28 12:18:28.000,5245200.0,رفسنجان,1.0
13794354,1434635,1150670,2018-06-30 18:37:44.000,200000.0,تفرش,1.0
13254673,5010076,695442,2018-06-01 00:13:46.000,5890000.0,تهران,1.0
11751088,2976634,127181,2018-03-10 01:05:16.000,174312.0,تهران,1.0
21865157,4523131,241680,2018-08-21 20:20:10.000,2860000.0,تهران,1.0
8061887,747221,170194,2017-07-31 12:48:12.000,330275.0,کرمان,1.0
8810115,1074866,389617,2017-10-02 09:35:31.000,908257.0,تهران,1.0
8080839,762978,214294,2017-08-02 01:00:03.000,550000.0,دزفول,1.0
6944141,4778788,303460,2017-04-07 12:02:43.000,590000.0,تهران,1.0
4110107,517344,20576,2016-05-27 17:47:33.000,3302752.0,تهران,1.0
12971924,5602352,939248,2018-05-16 18:34:25.000,1090000.0,کرج,1.0
5526594,2879267,220794,2016-11-22 00:41:25.000,304000.0,مسجد سلیمان,1.0
13879961,2693204,75053,2018-07-05 08:36:53.000,238532.0,تهران,1.0
22414894,7167168,1455512,2018-09-09 20:25:12.000,430000.0,زاهدان,1.0
4999650,3424829,74275,2016-09-17 09:03:50.000,486239.0,جم,1.0
6822549,1156534,269192,2017-03-21 22:03:01.000,293578.0,تهران,1.0
24209357,947096,1173534,2018-11-20 12:49:48.000,77064.0,تهران,3.0
22475075,770061,1473162,2018-09-11 21:15:25.000,100900.0,اهواز,1.0
8607212,4063784,263413,2017-09-17 15:21:42.000,50459.0,تهران,5.0
23455642,3783942,843415,2018-10-21 17:48:54.000,85000.0,ساری,2.0
3192577,3394832,74500,2016-01-09 15:33:35.000,380734.0,تهران,1.0
7271751,4454917,294086,2017-05-13 16:05:48.000,21000.0,تهران,1.0
7963040,3357627,209822,2017-07-23 09:15:17.000,13761.0,تهران,1.0
10842177,589523,538051,2018-01-27 01:27:26.000,884771.0,قم,2.0
21919399,1492160,1144936,2018-08-24 02:07:51.000,150000.0,تهران,2.0
12660691,6430518,940234,2018-04-29 20:07:02.000,800000.0,قم,1.0
5517789,799827,196998,2016-11-21 08:39:07.000,1331927.0,تهران,1.0
2241074,1297541,37629,2015-06-25 18:02:22.000,797248.0,کرج,1.0
23505268,3784049,447263,2018-10-23 14:17:15.000,67890.0,اهواز,1.0
5936112,3810711,238886,2016-12-31 17:11:23.000,321101.0,تهران,1.0
13139746,1264179,743025,2018-05-26 12:25:06.000,400000.0,سمیرم,1.0
10550116,6130100,512067,2018-01-11 13:10:10.000,5126422.0,آق قلا,1.0
5820197,2382601,245532,2016-12-21 14:53:10.000,174312.0,تهران,1.0
3774547,592079,14413,2016-04-09 11:17:34.000,2076972.0,تهران,1.0
5857048,1216547,191804,2016-12-23 19:38:11.000,115505.0,تهران,1.0
2416136,2977527,36871,2015-08-13 16:01:53.000,200000.0,تهران,1.0
2651717,530301,51538,2015-10-02 20:56:51.000,85000.0,تبریز,3.0
9948980,1445690,472992,2017-12-14 19:12:38.000,40000.0,تهران,1.0
22529008,5854018,1122972,2018-09-13 22:56:38.000,4490000.0,میناب,1.0
3619813,620815,27825,2016-03-11 16:32:00.000,130000.0,اردکان,1.0
10347077,555579,437496,2017-12-28 22:14:58.000,129266.0,تهران,1.0
1113320,868770,11744,2014-02-09 16:40:00.000,280000.0,دلند,1.0
5159717,3980493,146888,2016-10-07 10:50:24.000,100000.0,تهران,1.0
7650817,3047434,107427,2017-06-23 16:30:35.000,1477064.0,تهران,1.0
22075702,6985856,67518,2018-08-29 10:14:44.000,107339.0,مشهد,2.0
9546472,788175,524263,2017-11-21 01:13:52.000,3361835.0,تهران,1.0
13308722,2703356,1044437,2018-06-04 02:54:51.000,10183486.0,بندر کنگان,1.0
5692927,2333483,223523,2016-12-12 10:58:05.000,340000.0,تهران,1.0
7817626,3116564,107285,2017-07-11 14:19:29.000,893211.0,شیراز,1.0
4543158,3840914,93203,2016-07-24 23:29:20.000,55046.0,تهران,1.0
3110989,2982463,1612,2015-12-24 14:29:49.000,321101.0,سبزوار,1.0
1640746,1311263,9361,2015-01-11 10:38:35.000,1021481.0,تهران,2.0
1851569,1301473,43344,2015-03-10 14:39:34.000,844444.0,تهران,1.0
10037482,6078627,546232,2017-12-19 11:46:38.000,8587156.0,تهران,1.0
1861905,1417844,29140,2015-03-12 18:17:17.000,268519.0,اشتهارد,1.0
13177370,2847463,1021444,2018-05-27 22:54:02.000,169500.0,چهاردانگه,1.0
8101021,4260418,373189,2017-08-03 23:38:38.000,541284.0,تهران,1.0
11536509,3408327,437505,2018-03-03 11:40:40.000,1587156.0,اهواز,2.0
2586957,3096284,79370,2015-09-19 19:31:46.000,15596.0,شاهین شهر,1.0
4569185,511391,188067,2016-07-27 22:42:43.000,50000.0,ارومیه,1.0
5780989,815405,16179,2016-12-19 23:52:45.000,2933945.0,اصفهان,1.0
5596995,4183916,164602,2016-11-30 11:06:56.000,469358.0,شیراز,1.0
13433733,4787914,395098,2018-06-11 14:24:29.000,109000.0,طبس,1.0
23660393,5432679,697686,2018-10-29 13:28:56.000,4050000.0,تهران,1.0
21793514,6318001,277537,2018-08-19 22:16:44.000,880000.0,تهران,1.0
4630024,1103534,82266,2016-08-05 17:05:28.000,146789.0,تهران,1.0
2767227,3086148,63455,2015-10-26 23:28:39.000,254312.0,همدان,1.0
8706250,754185,450468,2017-09-23 09:35:38.000,25000.0,مشهد,5.0
11179947,3505560,136497,2018-02-14 20:22:18.000,40000.0,تهران,2.0
7484906,3459158,28104,2017-06-05 22:32:02.000,150000.0,زنجان,1.0
10757240,3320079,583795,2018-01-23 13:13:25.000,145000.0,پیرانشهر,3.0
13310784,4605212,535419,2018-06-04 09:44:27.000,1863303.0,تهران,1.0
21781556,1325144,878814,2018-08-19 16:57:58.000,112000.0,تهران,1.0
24390268,3378792,879885,2018-11-25 19:46:00.000,273000.0,تهران,1.0
6719242,4633676,294923,2017-03-12 10:05:41.000,600000.0,لواسان,1.0
9565309,5714126,70759,2017-11-22 11:50:53.000,9200.0,آبادان,1.0
8674185,1245192,416448,2017-09-21 02:21:28.000,10000.0,تهران,1.0
2692271,3184185,90760,2015-10-11 01:52:59.000,1642202.0,تهران,1.0
10187431,1228477,561100,2017-12-21 00:17:00.000,870000.0,شیراز,1.0
14017576,905507,582155,2018-07-13 03:11:56.000,526055.0,تهران,2.0
9735328,5096930,397195,2017-11-27 05:57:53.000,41284.0,تهران,1.0
3434158,523649,107666,2016-02-15 15:03:18.000,2711927.0,زنجان,1.0
9367773,2728895,355626,2017-11-08 07:19:23.000,231009.0,تهران,1.0
10596891,2837638,616408,2018-01-14 14:45:47.000,1185000.0,تهران,1.0
7080429,3876322,42147,2017-04-21 01:47:34.000,2592202.0,بندر امام خمینی,1.0
5080030,3809516,140087,2016-09-27 16:25:17.000,137615.0,کاشان,1.0
22122220,7056453,1482354,2018-08-31 00:57:13.000,350000.0,اراک,1.0
5941755,2882530,255730,2017-01-01 11:39:38.000,377615.0,تهران,2.0
7468585,2728014,176204,2017-06-03 11:45:43.000,477064.0,تهران,1.0
1760700,1425066,7485,2015-02-18 21:53:19.000,138889.0,رودبار,1.0
9337277,4754172,276545,2017-11-05 18:06:33.000,450367.0,فردیس,1.0
23098955,599229,1572112,2018-10-06 16:14:45.000,38000.0,تهران,1.0
10651322,969748,566725,2018-01-17 19:30:36.000,2183486.0,کرج,1.0
23163330,4509068,582274,2018-10-09 12:01:07.000,480000.0,تهران,1.0
12928533,4416417,953187,2018-05-14 11:51:32.000,71000.0,تهران,1.0
8530010,5105641,434090,2017-09-11 13:03:58.000,1341284.0,کرمان,1.0
7872653,3399975,349965,2017-07-16 14:27:09.000,8614679.0,تهران,1.0
13217621,7267288,522838,2018-05-29 20:27:50.000,15041009.0,بروجرد,1.0
9795669,538243,167627,2017-12-01 16:44:50.000,137615.0,تهران,1.0
12009237,1268906,694650,2018-03-22 23:42:20.000,160550.0,تهران,1.0
13091016,6967654,612186,2018-05-23 16:03:47.000,850000.0,جالق,1.0
22628197,1377362,807761,2018-09-17 17:36:53.000,345000.0,اندیمشک,1.0
5722711,4500431,43263,2016-12-16 14:02:16.000,596330.0,تهران,1.0
21349746,4688202,1275544,2018-08-03 18:07:22.000,150000.0,بندر عباس,1.0
10824714,6390776,577349,2018-01-25 19:34:46.000,1290000.0,تهران,1.0
6925382,1423707,150776,2017-04-05 14:52:28.000,65046.0,تهران,1.0
5452072,3008969,189223,2016-11-13 11:40:26.000,2660550.0,قزوین,1.0
7686246,5231174,296782,2017-06-27 22:28:10.000,303578.0,ملایر,1.0
5730353,1229008,118550,2016-12-17 16:05:52.000,27523.0,کرج,1.0
1722201,484851,11571,2015-02-07 01:33:03.000,7501852.0,قزوین,2.0
9129566,1221711,394617,2017-10-24 01:17:14.000,890000.0,تهران,1.0
4037959,588250,160843,2016-05-17 03:16:32.000,111743.0,تهران,1.0
22736023,816746,1492166,2018-09-22 19:37:33.000,1290000.0,تهران,1.0
20989353,5494754,246756,2018-07-23 09:02:04.000,90000.0,تهران,1.0
10714720,1135706,677634,2018-01-22 03:04:10.000,190000.0,تبریز,1.0
12879881,6007397,513321,2018-05-11 21:55:58.000,108000.0,بیرجند,1.0
5879146,3105724,210163,2016-12-25 23:06:32.000,224771.0,مرودشت,1.0
11289780,1351162,722759,2018-02-20 02:33:14.000,400000.0,تهران,1.0
9767417,5218770,357107,2017-11-29 12:29:22.000,8707248.0,تهران,1.0
21239814,4867219,1052732,2018-07-30 17:02:15.000,88500.0,ارومیه,2.0
4611214,4044330,170838,2016-08-02 22:09:42.000,788991.0,تهران,1.0
11118942,5234605,503434,2018-02-11 23:52:02.000,890000.0,تهران,1.0
3620930,755991,102173,2016-03-11 15:28:10.000,250762.0,یزد,1.0
10037949,2483661,504343,2017-12-19 12:52:00.000,337615.0,تهران,1.0
8880348,5664069,7762,2017-10-07 15:57:56.000,1990826.0,شیراز,1.0
9130867,4156399,231953,2017-10-24 00:05:51.000,36697.0,تهران,1.0
11596526,645073,353215,2018-03-04 23:38:16.000,293578.0,تهران,1.0
22635581,2682705,294788,2018-09-18 00:07:58.000,33555.0,تهران,1.0
8590827,763169,404044,2017-09-16 16:19:59.000,15917431.0,تهران,1.0
8787082,4592953,152024,2017-09-29 12:36:31.000,1192661.0,تهران,1.0
23345996,3825668,746487,2018-10-17 03:03:47.000,1970000.0,کرج,1.0
10198422,6129828,268374,2017-12-21 12:44:50.000,724771.0,فردیس,1.0
2660151,538491,78389,2015-10-04 14:55:29.000,16505413.0,تهران,1.0
22843430,712597,157753,2018-09-26 12:21:50.000,321101.0,تهران,2.0
13904899,736394,595309,2018-07-06 17:40:15.000,1165000.0,تهران,1.0
7199157,3901516,77985,2017-05-04 20:52:02.000,779817.0,تهران,1.0
12732277,3690572,584118,2018-05-03 08:54:51.000,312752.0,تهران,1.0
8803588,1246914,231050,2017-10-01 13:10:07.000,185881.0,تهران,3.0
6120075,3005125,233560,2017-01-20 02:45:40.000,293578.0,بندر عباس,1.0
5646013,656829,239906,2016-12-06 13:55:30.000,1528624.0,تهران,1.0
10383601,3098600,86441,2017-12-31 13:03:33.000,1096330.0,تهران,1.0
22888918,2781806,1123123,2018-09-28 00:14:15.000,340000.0,تهران,1.0
11575942,1439757,545138,2018-03-04 13:07:56.000,3240000.0,تبریز,1.0
6164561,4671688,32957,2017-01-24 22:40:45.000,981651.0,تهران,1.0
7522075,1129402,290117,2017-06-10 15:32:50.000,157615.0,کرج,1.0
6229829,4696186,122446,2017-01-31 20:25:56.000,1201835.0,تهران,1.0
4479151,3712385,130430,2016-07-17 06:04:06.000,393211.0,تهران,1.0
23107213,5882296,685868,2018-10-06 23:52:38.000,1180000.0,کرمان,1.0
9393038,5815459,509169,2017-11-09 23:45:11.000,109000.0,شیراز,1.0
7678947,1460876,314289,2017-06-26 22:25:30.000,11343578.0,تهران,1.0
5449403,3278994,120548,2016-11-13 02:01:37.000,330275.0,تهران,1.0
3250951,2871600,112553,2016-01-20 03:15:02.000,1825688.0,اسلامشهر,1.0
6880671,4921391,43424,2017-03-30 12:57:26.000,192661.0,اهواز,1.0
3856662,1247249,42124,2016-04-19 22:50:36.000,983945.0,آذرشهر,1.0
5319570,576486,99005,2016-10-27 22:39:03.000,9174.0,اهواز,15.0
8063141,5298767,373838,2017-07-31 15:18:44.000,6516514.0,شیراز,1.0
7929547,4000712,381231,2017-07-20 10:26:02.000,1233028.0,تهران,1.0
23761977,3485931,909054,2018-11-02 20:41:43.000,1980000.0,تهران,1.0
7671079,5079684,186475,2017-06-25 16:43:51.000,724771.0,تهران,1.0
1555311,1289980,8289,2014-12-04 09:31:33.000,47778.0,تهران,1.0
9430379,1046579,448104,2017-11-12 15:32:18.000,285954.0,تهران,2.0
8152028,3448613,74683,2017-08-08 16:57:53.000,554312.0,مشهد,1.0
10544611,5768410,502448,2018-01-11 00:33:09.000,801284.0,اصفهان,1.0
4979026,3022148,178373,2016-09-15 13:09:12.000,3046422.0,تهران,1.0
21125921,574860,858070,2018-07-27 08:30:39.000,230000.0,بابلسر,1.0
2781627,3178993,3252,2015-10-29 12:39:29.000,2284404.0,اصفهان,1.0
2252365,2860070,19622,2015-06-28 18:46:31.000,1238532.0,تهران,1.0
13838101,747706,1115122,2018-07-02 23:45:18.000,158000.0,اصفهان,1.0
12959895,6684620,768268,2018-05-16 01:09:48.000,95000.0,قم,1.0
